uniprot_id,value
P10275,0.009591836734693878
P35222,0.00836734693877551
P06400,0.0069387755102040816
P01375,0.006530612244897959
P04049,0.006326530612244898
P62158,0.006326530612244898
O60341,0.006122448979591837
P19387,0.006122448979591837
Q13616,0.005918367346938775
P00533,0.005918367346938775
