uniprot_id,value
P04637,0.07731639750842757
P38398,0.0120093223677109
Q09472,0.007073244909279342
P19174,0.00674273853689583
P37023,0.006685723722140666
Q8WUM4,0.0064146395224955015
Q7Z434,0.006268899631794286
Q12888,0.00622202448406361
P04626,0.005316928431813211
Q9NRR4,0.004719780083757576
