uniprot_id,value
P04637,0.017551020408163268
P38398,0.0067346938775510205
Q8WUM4,0.004081632653061225
Q09472,0.0032653061224489797
Q9Y618,0.002857142857142857
Q7Z434,0.002857142857142857
Q12888,0.002653061224489796
Q86WV6,0.002653061224489796
Q9UMN6,0.002653061224489796
Q9BYX4,0.002653061224489796
